"Q12" "Q1" "Q13" "Q22" "Q24" "Q27" "Q30" "Q32" "Q34" "Q37" "Q40" "Q41" "Q43" "Q44" "V1" "P" "PJ_ONU" "PJ_CNJ" "PM" "PMJ_ONU" "PMJ_CNJ" "fvl" "Tot_DR" "até_5" "X5_a_10" "X10_a_20" "X20_" "RM_DOM" "S_RM_DOM" "perc_5" "perc5_a_10" "perc10_a_20" "perc20_" "Total_EF" "P2000" "EF_P" "Q70" "Q71" "Q73" "Q74" "Q75" "Q76" "Q77" "Q78" "Q79" "Km2" "AC_1" "AC_2" "AC_3" "AC_4" "AC_5" "AC_6" "AC_7" "AC_8" "AC_9" "AC_10" "AC_11" "AC_12" "AC_14" "AC_15" "AC_99" "AC_ResBP" "AC_nRes" "Seccional"
"55" 34 2013 "VILA_SONIA" 12 12 212 1 10 30 18 518 1799 491 2540 19 161788 76168 22950 37049 11380 18135 9770 47487 17963 9863 9392 10269 10.876 8.632 0.378 0.208 0.198 0.216 76685 155086 0.494 924 59 217 82 105 26 10 0 36 21.49 407535 1453413 2851574 1703151 3509340 724090 509863 68597 37776 319047 208089 403720 105430 2218 118982 631947 2273400 "3 OESTE"
"56" 34 2003 "VILA_SONIA" 33 17 233 2 14 5 47 587 1822 603 1717 49 132449 23426 35571 62716 11433 17112 4911 34537.672 7662.06 6030.828 6059.877 14784.908 15.198 8.897 0.222 0.175 0.175 0.428 36602 121994 0.3 748 208 342 208 289 56 0 21 152 21.49 406426 1312172 2567863 1330313 2704245 596295 359301 81296 51582 200041 198342 349091 55555 2045 88022 550003 1837993 "3 OESTE"
"57" 36 2013 "VILA_MARIANA" 3 6 164 0 4 2 1 192 1314 651 2914 6 131190 59101 13656 25586 6776 12480 434 48435 9336 11350 13626 14123 13.749 8.569 0.193 0.234 0.281 0.292 162243 130427 1.244 733 41 43 56 81 15 11 0 13 8.51 155102 1111035 369257 4563764 3363880 980370 1561532 41181 17607 634354 465985 201930 75406 21683 195276 425784 3924642 "2 SUL"
"58" 36 2003 "VILA_MARIANA" 7 3 278 1 7 7 31 275 1698 1262 2112 13 125900 19708 31471 55770 9415 14751 196 43468.321 4308.814 5966.366 8911.734 24281.406 18.317 10.282 0.099 0.137 0.205 0.559 81222 123788 0.656 1173 210 133 210 269 37 185 21 84 8.51 163913 1157825 402452 4079311 2140841 911261 1307191 58449 16091 481863 344097 161910 63626 28061 189777 417316 3308923 "2 SUL"
"59" 37 2013 "CAMPO_LIMPO" 47 45 735 3 65 112 30 1082 3277 640 2595 51 216854 103760 35943 56382 17886 27796 15247 60546 41845 13068 4612 1021 4.911 11.379 0.691 0.216 0.076 0.017 15439 211186 0.073 903 109 462 112 248 44 0 0 29 12.51 1236672 975609 104041 765198 0 620094 20817 55544 30445 13238 126987 87598 384163 1601 38397 1659232 956324 "3 OESTE"
"60" 37 2003 "CAMPO_LIMPO" 102 90 361 1 16 31 63 831 2054 547 1093 93 197923 39149 58827 95366 19077 28632 9076 52349.52 23225.308 15028.422 9292.683 4803.106 8.219 9.498 0.444 0.287 0.178 0.092 6868 191239 0.036 927 236 805 253 315 33 40 0 176 12.51 1155452 865133 75992 590799 0 574069 15799 78720 62365 10813 89355 79800 250024 3938 23870 1429346 914859 "3 OESTE"
"61" 38 2013 "VILA_AMÁLIA" 14 16 454 3 37 248 11 308 928 397 1504 44 252468 119346 39650 61904 19798 30734 10149 73906 43548 18785 8931 2642 6.086 10.631 0.589 0.254 0.121 0.036 26937 251098 0.107 809 123 84 131 141 49 16 7 64 26.7 1135675 2176292 133178 1834130 378593 1016846 226361 68501 31524 52526 83848 117386 389411 9714 68747 1593833 1606706 "4 OESTE"
"62" 38 2003 "VILA_AMÁLIA" 39 40 527 1 19 54 53 217 1139 365 1485 120 251636 46311 69004 119926 22801 33635 7548 70085.519 24775.471 18808.212 14884.45 11617.386 10.226 8.778 0.354 0.268 0.212 0.166 14428 250598 0.058 1080 221 279 223 271 55 0 0 183 26.7 1070666 2010007 115568 1425887 98667 882350 127272 66171 28214 52754 73286 87272 261255 4582 26753 1358674 1321901 "4 OESTE"
"63" 40 2013 "VILA_SANTA_MARIA" 13 11 341 4 16 154 9 380 889 349 1895 14 79757 37062 11769 18897 5831 9326 1179 24043 13744 6528 3067 704 6.111 10.616 0.572 0.272 0.128 0.029 32709 80245 0.408 549 62 122 65 81 59 25 0 9 6.39 406614 1068880 40185 549362 22022 523289 188387 322033 166330 76718 49230 43303 119142 2514 51099 576855 1371804 "4 OESTE"
"64" 40 2003 "VILA_SANTA_MARIA" 50 15 303 2 9 25 54 309 833 564 1242 46 81778 15056 22195 38374 7353 10819 1809 23468.54 8485.019 5978.445 5390.275 3614.801 10.11 8.808 0.362 0.255 0.23 0.154 20112 82133 0.245 863 170 370 181 238 64 2 0 142 6.39 384810 1037353 39106 304160 13604 509475 152872 330207 134842 73939 43136 34190 109574 2565 46038 540422 1281226 "4 OESTE"
"65" 41 2013 "VILA_RICA" 26 18 435 3 35 62 14 677 1227 711 1568 14 88334 41838 12909 20351 6501 10170 304 26297 16870 6550 2402 475 5.294 11.127 0.642 0.249 0.091 0.018 16299 89664 0.182 1138 115 361 161 232 76 18 1 29 6.84 714603 1206984 55981 195239 36618 643442 24782 264029 70662 8291 35971 50811 56799 2355 64707 836109 1100343 "8 SÃO MATEUS"
"66" 41 2003 "VILA_RICA" 55 20 255 0 13 75 63 1121 1440 634 1171 22 93631 16653 24828 44670 8215 12221 791 26157.815 9571.493 7447.24 5843.728 3295.353 9.551 8.976 0.366 0.285 0.223 0.126 10421 94845 0.11 720 232 1000 261 378 113 1 10 164 6.84 694281 1138035 56765 99242 7566 576174 25982 259211 61771 7223 36051 39591 35679 1380 42879 772839 1007383 "8 SÃO MATEUS"
"67" 42 2013 "PARQUE_SÃO_LUCAS" 7 12 211 1 8 28 4 636 946 713 973 19 142709 67542 20050 32374 10084 16230 2143 43585 25815 12162 4856 752 5.676 10.883 0.592 0.279 0.111 0.017 20888 142323 0.147 958 59 216 77 78 23 6 0 7 9.67 956294 1792661 42504 943407 40195 888662 78564 288378 117061 26059 53589 62036 69363 9971 46875 1072532 1524320 "5 LESTE"
"68" 42 2003 "PARQUE_SÃO_LUCAS" 16 19 172 1 3 14 38 880 1171 580 849 46 140527 23878 35931 67015 11817 17720 751 40906.093 13817.331 11622.436 9542.718 5923.608 10.095 8.812 0.338 0.284 0.233 0.145 13209 139469 0.095 629 139 544 189 194 52 0 0 128 9.67 1132572 1693266 43903 735765 8151 823111 87775 322016 96783 31306 51511 42904 62689 7957 24362 1219623 1463363 "5 LESTE"
"69" 44 2013 "GUAIANAZES" 12 16 855 1 33 45 14 962 1109 318 1771 17 105505 50945 19315 28970 9688 14375 1762 28739 23589 4169 765 216 3.727 12.2 0.821 0.145 0.027 0.008 5764 103948 0.055 831 73 285 77 136 8 11 0 18 8.66 662971 296540 6290 0 0 261890 13224 11418 18620 25321 35234 35666 288585 186 9038 960594 401559 "8 SÃO MATEUS"
"70" 44 2003 "GUAIANAZES" 95 22 229 2 22 23 39 245 1035 218 869 90 100921 20434 29913 49179 10150 14770 1742 25634.5 14232.144 7461.363 3134.217 806.776 6.192 10.567 0.555 0.291 0.122 0.031 2215 98391 0.023 648 157 253 180 202 63 10 6 103 8.66 568273 271496 5591 0 0 225713 3774 12444 10563 5532 27107 26631 209980 80 8780 787033 311844 "8 SÃO MATEUS"
"71" 46 2013 "PERUS" 32 40 634 4 69 36 11 626 1453 328 1397 25 154721 75762 28725 42967 14285 21235 7739 39542 32040 6174 1174 154 3.739 12.191 0.81 0.156 0.03 0.004 8472 145662 0.058 1099 97 398 121 234 79 0 0 7 56.88 601933 371594 24350 263 0 259514 7010 53157 17493 5787 19661 33340 0 402 9434 611367 396364 "3 OESTE"
"72" 46 2003 "PERUS" 100 34 535 1 17 32 61 242 783 284 1103 56 119724 22810 34367 59110 11148 16770 6093 28912 15505.013 8734.593 3673.31 999.084 6.376 10.458 0.536 0.302 0.127 0.035 2506 108465 0.023 851 162 425 178 226 40 17 0 132 56.88 545579 309156 15771 263 0 207080 3645 58628 8076 4882 15016 17368 0 0 5556 551135 314695 "3 OESTE"
"73" 47 2013 "CAPÃO_REDONDO" 48 59 758 5 89 190 40 828 3315 443 1607 37 277091 132150 48151 74716 23850 36672 21679 76056 60230 12708 2736 382 3.898 12.078 0.792 0.167 0.036 0.005 22816 268481 0.085 1568 956 1274 1151 1004 176 73 0 97 13.85 1452498 723673 32824 224504 40195 681635 103046 65601 23418 18071 77557 138737 341152 4720 42149 1835799 1112785 "6 SANTO AMARO"
"74" 47 2003 "CAPÃO_REDONDO" 196 94 340 3 20 43 114 535 1975 364 1075 168 248921 51101 75828 119796 24839 36832 14757 64833.69 33145.831 19352.68 9084.203 3250.977 6.872 10.176 0.511 0.298 0.14 0.05 10711 240353 0.045 955 305 818 358 374 61 26 3 230 13.85 1320624 609299 34136 207059 0 645466 20080 73591 21562 20611 58240 127001 113993 4319 36620 1471237 970870 "6 SANTO AMARO"
"75" 48 2013 "CIDADE_DUTRA" 9 14 174 3 18 80 7 481 1022 308 1330 33 197913 94393 32690 50685 16377 25150 6602 54710 37610 12403 3889 808 4.854 11.416 0.687 0.227 0.071 0.015 21357 196317 0.109 447 72 203 134 149 17 8 0 7 28.05 1038250 1389711 169867 46811 57188 623322 25318 93920 27039 34827 156224 134379 279695 3614 42275 1360220 1098643 "6 SANTO AMARO"
"76" 48 2003 "CIDADE_DUTRA" 50 28 185 4 13 19 49 436 1688 466 1214 136 193696 38191 56156 92933 18707 27366 8228 51532.938 21866.329 15085.915 9512.349 5068.345 8.484 9.381 0.424 0.293 0.185 0.098 12020 191203 0.063 574 184 253 214 230 39 8 0 132 28.05 954222 1342624 166396 41226 57532 602597 24363 79428 28874 22235 115085 99132 247385 3280 33242 1234849 974994 "6 SANTO AMARO"
"77" 50 2013 "ITAIM_PAULISTA" 18 36 636 5 67 165 36 1551 2565 716 1702 37 227112 109030 42075 62906 21079 31259 5352 59588 50598 7666 1202 122 3.441 12.407 0.849 0.129 0.02 0.002 16930 223974 0.076 1942 824 1060 925 965 151 56 1 143 12.22 1449060 724579 9010 49389 0 668034 37951 69745 32305 14815 51740 63850 183626 9630 36279 1668965 948070 "7 ITAQUERA"
"78" 50 2003 "ITAIM_PAULISTA" 116 74 216 4 22 25 112 665 1963 556 1185 143 216857 43413 63418 105195 21342 31083 3592 55110.524 33219.491 14802.132 5584.232 1504.67 5.724 10.853 0.603 0.269 0.101 0.027 6431 212253 0.03 1081 311 599 368 395 71 56 36 268 12.22 1358842 663365 12220 20757 0 641332 31466 67299 35343 11252 45717 47972 59121 5524 67099 1485062 885905 "7 ITAQUERA"
"79" 51 2003 "BUTANTÃ" 20 24 185 5 11 21 39 668 1101 485 1089 12 53381 8848 13850 24861 4434 6866 169 16399.272 2547.215 2662.384 3826.132 7363.542 16.331 9.303 0.155 0.162 0.233 0.449 31832 52705 0.604 860 209 652 242 269 37 19 12 130 12.89 210617 1036152 397900 794864 102397 489163 169004 56532 58367 85854 688929 41401 5052 3341 38248 253917 1592591 "3 OESTE"
"80" 51 2013 "BUTANTÃ" 9 14 309 2 14 14 16 981 1706 554 2103 6 54177 25434 6306 11420 3195 5820 260 17913 5416 4815 4640 3042 10.903 8.627 0.302 0.269 0.259 0.17 61197 54184 1.129 815 48 366 55 121 48 0 0 24 12.89 210747 1080892 405916 897021 120988 577997 183470 54601 59760 98400 1088559 65774 30228 4057 50032 291007 2132618 "3 OESTE"
"81" 53 2003 "PARQUE_DO_CARMO" 68 34 219 4 15 14 41 416 871 514 929 44 65518 12938 19142 31993 6439 9496 1263 16889.537 7625.249 5201.968 2839.303 1223.018 7.771 9.708 0.451 0.308 0.168 0.072 10740 63985 0.168 795 160 428 198 213 52 0 35 99 15.66 403907 326500 38059 33635 0 124812 9010 115797 25584 36781 18389 36535 28634 20 2460 435001 366928 "8 SÃO MATEUS"
"82" 53 2013 "PARQUE_DO_CARMO" 15 12 373 1 30 35 19 1027 1105 596 1155 14 69346 33583 11534 17929 5805 8968 3109 18712 13087 3983 1319 323 4.834 11.43 0.699 0.213 0.07 0.017 18307 68222 0.268 1140 631 900 724 710 124 63 0 110 15.66 463998 483499 50946 67646 0 147209 9962 136172 29660 85339 34272 40102 57195 52 19699 540892 482768 "8 SÃO MATEUS"
"83" 54 2013 "CIDADE_TIRADENTES" 26 26 513 3 30 58 9 512 881 241 963 61 352621 169776 66769 99387 33090 48975 6606 90105 78106 10746 1155 98 3.281 12.525 0.867 0.119 0.013 0.001 9758 338727 0.029 1104 104 939 161 213 66 28 2 16 34.69 675302 180028 1327 0 0 199204 4950 45300 6830 10977 9988 31757 1033491 7424 5448 1714241 316430 "8 SÃO MATEUS"
"84" 54 2003 "CIDADE_TIRADENTES" 85 45 429 2 17 43 45 138 993 108 855 190 305476 61267 89221 147921 29722 43311 2646 75859.809 44107.4 23042.153 7376.237 1334.019 5.63 10.912 0.581 0.304 0.097 0.018 5384 290803 0.019 787 135 467 183 175 100 0 15 114 34.69 585007 144525 1493 152 0 177268 5117 43343 6538 6300 10790 17164 135196 6474 2095 722298 272994 "8 SÃO MATEUS"
"85" 55 2013 "PARQUE_SÃO_RAFAEL" 15 13 266 2 37 27 6 1622 996 277 739 31 148748 72882 27056 40175 13691 20105 5852 37975 31392 5536 943 104 3.601 12.291 0.827 0.146 0.025 0.003 4296 143821 0.03 740 75 708 110 152 54 61 0 18 13.1 763682 480171 3627 0 0 279452 15705 9309 4198 4370 11736 32383 15840 30 11390 790912 357183 "8 SÃO MATEUS"
"86" 55 2003 "PARQUE_SÃO_RAFAEL" 71 21 158 3 8 6 39 837 969 230 705 91 130294 25318 37931 64236 12416 18672 4923 33114.05 18817.852 9431.806 3857.457 1006.934 6.064 10.644 0.568 0.285 0.116 0.03 1954 124731 0.016 682 104 825 133 145 44 6 2 119 13.1 699945 401299 3493 0 0 256840 13228 8098 3219 2419 10198 23211 15840 0 4045 719830 317213 "8 SÃO MATEUS"
"87" 56 2013 "VILA_ALPINA" 3 9 233 0 9 32 4 453 784 827 1319 6 104444 49058 13910 23002 6999 11594 1833 32925 17796 8308 4933 1888 6.925 10.147 0.541 0.252 0.15 0.057 28750 104225 0.276 1025 440 447 440 513 98 0 0 68 9.5 517231 1808389 182976 799611 385582 820082 311074 413451 138290 52058 99365 113211 82280 3830 55379 654890 1951361 "5 LESTE"
"88" 56 2003 "VILA_ALPINA" 18 12 124 1 3 22 16 471 685 362 701 35 103046 17308 26040 48503 8659 12937 2355 31269.103 9962.014 8544.533 6660.139 6102.416 10.92 8.624 0.319 0.273 0.213 0.195 18329 102227 0.179 458 107 234 107 130 19 29 0 70 9.5 503584 1669830 177568 490744 239678 908504 95028 489882 81965 39395 97089 78019 55619 4322 28877 588080 1794204 "5 LESTE"
"89" 58 2013 "VILA_FORMOSA" 0 6 149 0 6 5 12 182 440 29 800 10 94689 44501 13189 21078 6689 10596 295 28533 14992 7277 4096 2168 7.279 9.956 0.525 0.255 0.144 0.076 27792 94792 0.293 421 37 82 48 49 12 0 0 11 7.46 546673 1392777 177397 547496 1012261 756751 391642 155963 31862 52706 81930 87278 21969 2959 36485 605127 1561091 "5 LESTE"
"90" 58 2003 "VILA_FORMOSA" 10 9 164 2 4 5 17 453 738 442 889 28 94269 16036 23862 44524 7890 11706 61 27776.767 7827.016 7989.25 6386.543 5573.958 11.327 8.559 0.282 0.288 0.23 0.201 12041 93904 0.128 572 83 205 100 130 33 11 0 64 7.46 528713 1279898 184643 438000 660682 699897 322707 170334 29385 53235 59337 69425 21969 2912 25082 575764 1407232 "5 LESTE"
"91" 59 2013 "JARDIM_NOÊMIA" 10 19 349 3 33 127 9 456 922 157 762 24 134650 65406 24735 37069 12365 18421 2335 34766 29532 4411 745 78 3.453 12.399 0.849 0.127 0.021 0.002 5643 135075 0.042 845 155 342 185 184 38 20 0 13 9.15 979880 549833 6526 3570 0 520966 3435 86207 17312 15693 45010 34453 41068 286 16828 1037776 723362 "7 ITAQUERA"
"92" 59 2003 "JARDIM_NOÊMIA" 39 50 141 4 14 19 60 404 923 147 491 67 138442 27836 40888 67731 13730 20118 1688 36659 22531.741 9370.968 3765.64 990.652 5.67 10.887 0.615 0.256 0.103 0.027 2454 138924 0.018 565 200 288 230 249 40 12 0 130 9.15 889798 525699 7812 3570 0 388727 4951 142797 12231 9083 33522 30375 8208 286 10572 908578 621972 "7 ITAQUERA"
"93" 62 2013 "ERMELINO_MATARAZZO" 10 20 424 2 30 68 16 305 1062 446 1398 14 115311 55441 19052 29696 9501 14632 3158 31914 22795 6786 2084 249 4.555 11.619 0.714 0.213 0.065 0.008 11533 113556 0.102 942 123 139 161 162 43 20 0 20 8.95 711266 747236 24737 132914 0 504443 28737 265230 32847 19832 44839 51962 81799 4635 23015 816080 952525 "7 ITAQUERA"
"94" 62 2003 "ERMELINO_MATARAZZO" 43 35 173 4 8 18 50 322 1264 427 988 40 109188 21022 31309 52888 10285 15304 8968 29274 13738.945 8473.431 5018.651 2042.974 7.66 9.762 0.469 0.289 0.171 0.07 6444 106748 0.06 758 180 297 223 232 43 30 2 119 8.95 651783 656603 23785 78331 0 471382 18573 256932 26430 16799 38054 40383 67735 6326 18805 738323 874879 "7 ITAQUERA"
"95" 63 2013 "VILA_JACUÍ" 21 23 510 3 40 88 38 860 1498 586 1630 30 143267 68891 25542 39074 12676 19297 8529 39071 30709 6550 1562 250 3.982 12.018 0.786 0.168 0.04 0.006 7880 142365 0.055 1605 742 578 893 753 193 65 0 114 7.84 910873 637919 22417 47886 25122 442597 24576 37002 20595 28176 72558 41704 120893 476 89621 1121387 667684 "7 ITAQUERA"
"96" 63 2003 "VILA_JACUÍ" 69 49 187 1 13 18 68 462 1251 286 894 74 142271 28149 41524 69035 13717 20244 8818 37492.751 20153.512 10545.635 5179.223 1614.381 6.602 10.328 0.538 0.281 0.138 0.043 5166 141544 0.036 881 211 455 249 292 50 119 2 192 7.84 692663 529263 23710 68956 16558 374595 18785 33484 14368 28162 54279 23231 28959 14235 36646 758268 561139 "7 ITAQUERA"
"97" 65 2013 "ARTUR_ALVIM" 5 10 244 0 22 58 13 267 709 322 911 8 103676 48436 15360 24458 7666 12077 2554 32638 21989 8364 2027 258 4.736 11.496 0.674 0.256 0.062 0.008 7325 105317 0.07 793 117 156 129 146 111 14 1 22 6.49 548238 743982 17483 0 0 471689 84182 19808 10961 23907 67444 64799 660566 1168 15865 1224669 743958 "7 ITAQUERA"
"98" 65 2003 "ARTUR_ALVIM" 23 16 144 1 12 19 16 215 922 352 924 37 110092 20308 30385 51906 9942 14853 1869 31658.721 11158.818 9985.927 7894.306 2619.67 9.056 9.151 0.352 0.315 0.249 0.083 3971 111294 0.036 455 68 242 68 93 339 50 0 54 6.49 521864 686517 18484 0 0 400305 62349 21703 6943 19504 60762 52569 648746 880 9064 1179674 625015 "7 ITAQUERA"
"99" 66 2013 "VALE_DO_ARICANDUVA" 17 11 263 2 6 46 7 419 888 387 1319 19 129295 62355 21221 33077 10572 16346 3378 35857 24248 8466 2769 374 4.88 11.399 0.676 0.236 0.077 0.01 16392 126512 0.13 785 113 326 151 243 38 20 0 27 10.55 890457 1049423 27934 213147 0 446072 438108 79895 40025 10078 16282 66433 48972 409 21332 960761 1097302 "8 SÃO MATEUS"
"100" 66 2003 "VALE_DO_ARICANDUVA" 32 22 173 5 4 25 28 507 1214 429 1068 45 120022 23426 34647 58325 11567 17036 2247 31293.472 12754.955 9620.917 6275.058 2642.542 8.444 9.398 0.408 0.307 0.201 0.084 10253 116666 0.088 889 145 464 183 157 40 2 3 99 10.55 843254 866842 26352 197299 0 680312 10444 80249 33221 4553 14704 31219 26994 260 14587 884835 854962 "8 SÃO MATEUS"
"101" 67 2013 "JARDIM_ROBRU" 11 17 267 1 24 79 0 403 900 144 549 26 150119 72381 27119 40626 13589 20234 4429 41000 33070 6527 1242 161 3.763 12.174 0.807 0.159 0.03 0.004 7161 149030 0.048 596 154 318 163 184 68 68 4 22 9.5 1354452 548500 14741 81310 0 597211 21109 24109 33130 12456 25949 43505 36025 1203 21547 1412024 758672 "7 ITAQUERA"
"102" 67 2003 "JARDIM_ROBRU" 41 15 110 2 5 7 56 373 796 150 384 64 147856 28954 42758 71823 14301 21041 3229 38724.19 22077.827 10578.74 4606.498 1461.124 6.202 10.561 0.57 0.273 0.119 0.038 3675 146289 0.025 389 122 304 136 157 22 8 1 132 9.5 1191029 490502 15428 52045 0 589118 15840 21510 29667 9426 20167 36687 756 150 19540 1211325 722565 "7 ITAQUERA"
"103" 68 2013 "LAJEADO" 11 21 295 3 30 95 12 724 1205 22 896 23 167313 81164 31965 47519 15847 23502 4631 43405 37637 5059 640 69 3.303 12.509 0.867 0.117 0.015 0.002 5829 164451 0.035 788 120 355 135 154 55 21 0 12 8.89 1075191 386573 2614 0 0 373973 5254 20350 12197 15582 20331 38947 95337 45 9830 1180358 486679 "7 ITAQUERA"
"104" 68 2003 "LAJEADO" 85 40 138 4 8 16 33 271 844 114 578 114 159627 32211 47202 78063 15817 23158 7538 40631.693 25756.537 10468.051 3641.641 765.464 5.332 11.102 0.634 0.258 0.09 0.019 2455 157316 0.016 626 103 409 158 140 58 11 0 54 8.89 983540 359766 2914 0 0 331460 3069 20554 12035 11661 18552 31198 48385 0 8666 1040591 428529 "7 ITAQUERA"
"105" 70 2013 "VILA_EMA" 10 12 248 1 24 87 9 1001 1241 591 1163 35 286222 137515 48056 74386 24059 37080 17534 80674 63130 14426 2824 294 3.914 12.066 0.783 0.179 0.035 0.004 17176 284503 0.06 926 108 592 151 223 46 30 0 37 13.48 1992389 1407552 14475 176856 0 871850 52392 98715 52502 20892 68268 83928 341207 1045 39325 2372921 1249592 "8 SÃO MATEUS"
"106" 70 2003 "VILA_EMA" 82 35 146 5 2 35 53 1533 1966 425 831 172 283243 54917 80802 137204 27071 39771 11177 76234.913 37575.606 23009.605 12090.884 3558.819 7.042 10.083 0.493 0.302 0.159 0.047 9439 282054 0.033 807 171 1660 202 221 47 44 13 163 13.48 1866255 1295033 12499 170775 0 991646 50111 93384 41248 13629 59795 56708 261566 422 22015 2149836 1306943 "8 SÃO MATEUS"
"107" 74 2003 "JARAGUÁ" 85 44 387 1 21 36 63 113 881 230 1254 81 157503 30696 45214 76541 15134 22120 4674 38630.604 18261.076 12370.858 6307.361 1691.309 7.127 10.037 0.473 0.32 0.163 0.044 8673 145327 0.06 585 167 429 203 195 41 2 0 153 28.12 667723 527688 11376 56685 0 306570 4448 216127 30933 24472 30412 27100 224573 274 5328 897624 640336 "4 OESTE"
"108" 74 2013 "JARAGUÁ" 22 25 628 4 44 181 11 614 1452 286 1382 18 193695 93247 34320 51996 17219 25773 7873 50455 38417 9756 2025 257 4.083 11.947 0.761 0.193 0.04 0.005 14754 184451 0.08 804 109 627 109 131 27 1 0 9 28.12 789573 685683 17362 90914 0 367409 13234 235542 57289 27756 32623 42079 252083 554 12572 1054228 776486 "4 OESTE"
"109" 75 2013 "JARDIM_ARPOADOR" 12 27 368 2 40 104 21 698 1303 354 1067 19 102421 48369 16463 25782 8203 12641 3837 28177 18818 6233 2437 689 5.237 11.163 0.668 0.221 0.086 0.024 18404 100086 0.184 586 71 462 71 181 59 0 0 17 12.26 546923 678293 11836 252260 0 331039 80046 323269 73235 67448 20096 30269 178928 430 13796 739647 925832 "3 OESTE"
"110" 75 2003 "JARDIM_ARPOADOR" 46 24 220 1 12 27 23 429 915 207 582 32 93866 18740 27971 44906 9203 13612 2206 24631.011 10038.191 7162.838 4757.452 2672.531 8.81 9.246 0.408 0.291 0.193 0.109 12966 91141 0.142 485 120 652 140 156 30 3 0 125 12.26 476845 574636 8912 206539 0 281506 79942 301593 80741 60848 18853 31955 97662 5714 9614 584121 861152 "3 OESTE"
"111" 77 2013 "SANTA_CECÍLIA" 6 9 347 1 20 141 3 75 1328 167 2876 5 85500 39583 9805 18090 4839 8815 375 34100 13791 9666 6658 3985 8.987 9.177 0.404 0.283 0.195 0.117 77604 83606 0.928 812 193 51 215 325 76 25 2 13 3.79 45634 126157 7727 2968136 1206039 757574 949459 121997 95719 240215 156261 127723 165976 40986 76080 287690 2489934 "1 CENTRO"
"112" 77 2003 "SANTA_CECÍLIA" 27 27 279 1 5 66 34 123 1775 331 2340 14 75223 11872 19396 33895 5715 9335 272 26168.223 4492.364 6103.608 6905.313 8666.937 14.417 8.692 0.172 0.233 0.264 0.331 59756 71314 0.838 1144 356 186 412 441 508 2 0 69 3.79 47704 134953 10360 2569096 1060768 744380 960429 149534 89116 227047 127075 114171 138372 42847 82967 269043 2454599 "1 CENTRO"
"113" 78 2013 "JARDINS" 3 4 246 0 7 4 6 48 1602 386 5529 3 89495 39899 8173 16024 3972 7581 0 36582 6148 7933 10193 12308 14.637 8.743 0.168 0.217 0.279 0.336 169090 88651 1.907 1557 624 114 586 664 49 103 0 31 6.25 12791 199159 556256 3280076 5184170 850559 2184417 1872 6153 1072518 153841 166551 24827 14817 114019 151637 4450728 "1 CENTRO"
"114" 78 2003 "JARDINS" 2 6 208 1 4 9 16 148 1707 430 2459 6 85254 12374 20491 36655 5682 9248 0 32782.54 2122.754 3924.872 6456.699 20278.215 19.478 10.981 0.065 0.12 0.197 0.619 105330 83844 1.256 1019 152 117 163 196 27 3 0 68 6.25 12727 228457 558615 3136513 4924930 829074 1903062 14499 6562 518512 156849 141062 31548 18217 62736 107011 3587837 "1 CENTRO"
"115" 81 2013 "BELÉM" 1 6 103 1 6 13 7 42 393 99 899 8 46445 22281 5880 10245 3008 5302 600 13756 6207 4035 2604 910 7.821 9.683 0.451 0.293 0.189 0.066 48181 45010 1.07 446 42 62 46 48 19 1 0 13 6.08 230753 535189 35726 452619 204868 749644 349004 769279 240282 131400 109826 139319 76307 33529 87812 394872 2522283 "5 LESTE"
"116" 81 2003 "BELÉM" 11 12 274 0 3 56 13 81 449 176 759 11 40940 6749 10337 18925 3389 5193 513 11701.097 2909.74 2869.613 2990.216 2931.528 12.558 8.478 0.249 0.245 0.256 0.251 30436 39712 0.766 478 123 78 146 170 27 0 0 32 6.08 236235 533427 34369 422708 114749 739768 346821 859939 190887 128872 109747 151706 24641 28257 73273 334149 2555997 "5 LESTE"
"117" 87 2013 "VILA_PEREIRA_BARRETO" 9 8 293 2 16 37 11 748 1012 577 1373 14 169010 80123 25102 39905 12590 19855 3494 50566 29477 12872 6482 1735 6.147 10.594 0.583 0.255 0.128 0.034 20834 167879 0.124 378 57 235 57 94 16 12 0 17 17.1 881252 1965108 137939 917822 3007 781904 125830 86608 38075 61606 68061 71287 82055 2107 65815 1029122 1235478 "3 OESTE"
"118" 87 2003 "VILA_PEREIRA_BARRETO" 36 17 216 2 4 30 30 241 793 405 1096 64 164009 29247 43893 78169 14349 21436 4361 46934.933 16713.231 12849.919 10672.744 6699.038 9.923 8.861 0.356 0.274 0.227 0.143 12531 161736 0.077 697 159 326 214 206 62 62 3 125 17.1 835662 1755705 130252 650576 3007 790225 37664 98377 31964 59014 54399 61335 67679 1442 34031 937372 1134420 "3 OESTE"
"119" 89 2013 "PORTAL_DO_MORUMBI" 16 15 282 0 26 70 13 256 1513 124 1316 18 138681 67689 23201 36658 11487 18246 20195 38801 21847 4750 4729 7475 8.97 9.183 0.563 0.122 0.122 0.193 24776 126439 0.196 1298 664 712 703 681 66 66 0 139 10.31 98771 146772 358854 1458792 4683170 347538 404605 57941 11000 52570 144494 22171 14930 1113 65728 179429 1041432 "3 OESTE"
